file, time_ms
py-sudokus/Size/2x5/Sudoku42_2x5 , 4.623679
py-sudokus/Size/2x5/Sudoku43_2x5 , 6.218559
py-sudokus/Size/2x5/Sudoku44_2x5 , 4.954025
py-sudokus/Size/2x5/Sudoku45_2x5 , 4.978938
py-sudokus/Size/2x5/Sudoku46_2x5 , 5.286916
py-sudokus/Size/2x5/Sudoku47_2x5 , 6.148098
py-sudokus/Size/2x5/Sudoku48_2x5 , 5.929819
py-sudokus/Size/2x5/Sudoku49_2x5 , 3.796945
py-sudokus/Size/2x5/Sudoku4_2x5 , 3.738583
py-sudokus/Size/2x5/Sudoku50_2x5 , 3.659198
py-sudokus/Size/2x5/Sudoku51_2x5 , 5.121045
py-sudokus/Size/2x5/Sudoku52_2x5 , 3.930617
py-sudokus/Size/2x5/Sudoku53_2x5 , 6.642185
py-sudokus/Size/2x5/Sudoku54_2x5 , 4.026701
py-sudokus/Size/2x5/Sudoku55_2x5 , 4.275487
py-sudokus/Size/2x5/Sudoku56_2x5 , 3.619646
py-sudokus/Size/2x5/Sudoku57_2x5 , 3.637944
py-sudokus/Size/2x5/Sudoku58_2x5 , 4.387536
py-sudokus/Size/2x5/Sudoku59_2x5 , 3.765625
py-sudokus/Size/2x5/Sudoku5_2x5 , 3.570529
py-sudokus/Size/2x5/Sudoku60_2x5 , 3.545647
py-sudokus/Size/2x5/Sudoku61_2x5 , 4.97623
py-sudokus/Size/2x5/Sudoku62_2x5 , 3.833567
py-sudokus/Size/2x5/Sudoku63_2x5 , 4.638901
py-sudokus/Size/2x5/Sudoku64_2x5 , 6.420995
py-sudokus/Size/2x5/Sudoku65_2x5 , 4.510591
py-sudokus/Size/2x5/Sudoku66_2x5 , 4.242223
py-sudokus/Size/2x5/Sudoku67_2x5 , 6.645534
py-sudokus/Size/2x5/Sudoku68_2x5 , 4.511226
py-sudokus/Size/2x5/Sudoku69_2x5 , 3.696937
py-sudokus/Size/2x5/Sudoku6_2x5 , 6.068866
py-sudokus/Size/2x5/Sudoku70_2x5 , 5.028832
py-sudokus/Size/2x5/Sudoku71_2x5 , 3.886221
py-sudokus/Size/2x5/Sudoku72_2x5 , 3.590665
py-sudokus/Size/2x5/Sudoku73_2x5 , 3.43255
py-sudokus/Size/2x5/Sudoku74_2x5 , 5.211627
py-sudokus/Size/2x5/Sudoku75_2x5 , 3.881718
py-sudokus/Size/2x5/Sudoku76_2x5 , 3.846612
py-sudokus/Size/2x5/Sudoku77_2x5 , 3.732956
py-sudokus/Size/2x5/Sudoku78_2x5 , 4.206394
py-sudokus/Size/2x5/Sudoku79_2x5 , 3.765166
py-sudokus/Size/2x5/Sudoku7_2x5 , 6.201772
py-sudokus/Size/2x5/Sudoku80_2x5 , 6.00123
py-sudokus/Size/2x5/Sudoku81_2x5 , 6.106072
py-sudokus/Size/2x5/Sudoku82_2x5 , 6.728401
py-sudokus/Size/2x5/Sudoku83_2x5 , 6.286552
py-sudokus/Size/2x5/Sudoku84_2x5 , 6.421433
py-sudokus/Size/2x5/Sudoku85_2x5 , 5.688485
py-sudokus/Size/2x5/Sudoku86_2x5 , 4.462377
py-sudokus/Size/2x5/Sudoku87_2x5 , 4.388818
py-sudokus/Size/2x5/Sudoku88_2x5 , 3.901531
py-sudokus/Size/2x5/Sudoku89_2x5 , 4.843448
py-sudokus/Size/2x5/Sudoku8_2x5 , 4.774893
py-sudokus/Size/2x5/Sudoku90_2x5 , 4.440205
py-sudokus/Size/2x5/Sudoku91_2x5 , 3.701643
py-sudokus/Size/2x5/Sudoku92_2x5 , 3.7524
py-sudokus/Size/2x5/Sudoku93_2x5 , 3.564201
py-sudokus/Size/2x5/Sudoku94_2x5 , 4.264966
py-sudokus/Size/2x5/Sudoku95_2x5 , 5.213878
py-sudokus/Size/2x5/Sudoku96_2x5 , 4.105673
py-sudokus/Size/2x5/Sudoku97_2x5 , 4.73875
py-sudokus/Size/2x5/Sudoku98_2x5 , 4.766193
py-sudokus/Size/2x5/Sudoku99_2x5 , 4.369254
py-sudokus/Size/2x5/Sudoku9_2x5 , 6.381657
py-sudokus/Size/3x4/Sudoku100_3x4 , 13.566256
py-sudokus/Size/3x4/Sudoku10_3x4 , 8.558547
py-sudokus/Size/3x4/Sudoku11_3x4 , 21.53089
py-sudokus/Size/3x4/Sudoku12_3x4 , 8.149225
py-sudokus/Size/3x4/Sudoku13_3x4 , 10.852312
py-sudokus/Size/3x4/Sudoku14_3x4 , 32.058119
py-sudokus/Size/3x4/Sudoku15_3x4 , 6.331268
py-sudokus/Size/3x4/Sudoku16_3x4 , 10.307946
py-sudokus/Size/3x4/Sudoku17_3x4 , 7.181036
py-sudokus/Size/3x4/Sudoku18_3x4 , 6.438069
py-sudokus/Size/3x4/Sudoku19_3x4 , 14.02301
py-sudokus/Size/3x4/Sudoku1_3x4 , 8.58659
py-sudokus/Size/3x4/Sudoku20_3x4 , 12.15617
py-sudokus/Size/3x4/Sudoku21_3x4 , 11.249012
py-sudokus/Size/3x4/Sudoku22_3x4 , 6.809008
py-sudokus/Size/3x4/Sudoku23_3x4 , 7.472722
py-sudokus/Size/3x4/Sudoku24_3x4 , 7.685545
py-sudokus/Size/3x4/Sudoku25_3x4 , 7.228722
py-sudokus/Size/3x4/Sudoku26_3x4 , 8.006571
py-sudokus/Size/3x4/Sudoku27_3x4 , 7.582982
py-sudokus/Size/3x4/Sudoku28_3x4 , 11.655612
py-sudokus/Size/3x4/Sudoku29_3x4 , 9.450886
py-sudokus/Size/3x4/Sudoku2_3x4 , 12.318289
py-sudokus/Size/3x4/Sudoku30_3x4 , 7.134229
py-sudokus/Size/3x4/Sudoku31_3x4 , 8.961048
py-sudokus/Size/3x4/Sudoku32_3x4 , 9.545892
py-sudokus/Size/3x4/Sudoku33_3x4 , 6.404016
py-sudokus/Size/3x4/Sudoku34_3x4 , 8.133535
py-sudokus/Size/3x4/Sudoku35_3x4 , 7.195751
py-sudokus/Size/3x4/Sudoku36_3x4 , 7.041468
py-sudokus/Size/3x4/Sudoku37_3x4 , 9.040878
py-sudokus/Size/3x4/Sudoku38_3x4 , 7.382574
py-sudokus/Size/3x4/Sudoku39_3x4 , 6.707732
py-sudokus/Size/3x4/Sudoku3_3x4 , 8.779169
py-sudokus/Size/3x4/Sudoku40_3x4 , 10.227054
py-sudokus/Size/3x4/Sudoku41_3x4 , 10.939095
py-sudokus/Size/3x4/Sudoku42_3x4 , 6.73426
py-sudokus/Size/3x4/Sudoku43_3x4 , 12.260946
py-sudokus/Size/3x4/Sudoku44_3x4 , 6.585894
py-sudokus/Size/3x4/Sudoku45_3x4 , 7.006461
py-sudokus/Size/3x4/Sudoku46_3x4 , 8.204291
py-sudokus/Size/3x4/Sudoku47_3x4 , 8.431097
py-sudokus/Size/3x4/Sudoku48_3x4 , 601.091216
py-sudokus/Size/3x4/Sudoku49_3x4 , 7.789984
py-sudokus/Size/3x4/Sudoku4_3x4 , 6.899342
py-sudokus/Size/3x4/Sudoku50_3x4 , 7.762206
py-sudokus/Size/3x4/Sudoku51_3x4 , 6.436999
py-sudokus/Size/3x4/Sudoku52_3x4 , 13.837745
py-sudokus/Size/3x4/Sudoku53_3x4 , 11.614203
py-sudokus/Size/3x4/Sudoku54_3x4 , 6.639043
py-sudokus/Size/3x4/Sudoku55_3x4 , 7.127722
py-sudokus/Size/3x4/Sudoku56_3x4 , 9.963477
py-sudokus/Size/3x4/Sudoku57_3x4 , 12.076456
py-sudokus/Size/3x4/Sudoku58_3x4 , 9.497721
py-sudokus/Size/3x4/Sudoku59_3x4 , 8.400529
py-sudokus/Size/3x4/Sudoku5_3x4 , 11.110035
py-sudokus/Size/3x4/Sudoku60_3x4 , 14.572146
py-sudokus/Size/3x4/Sudoku61_3x4 , 11.486763
py-sudokus/Size/3x4/Sudoku62_3x4 , 11.847613
py-sudokus/Size/3x4/Sudoku63_3x4 , 7.223325
py-sudokus/Size/3x4/Sudoku64_3x4 , 8.623376
py-sudokus/Size/3x4/Sudoku65_3x4 , 9.30795
py-sudokus/Size/3x4/Sudoku66_3x4 , 7.853446
py-sudokus/Size/3x4/Sudoku67_3x4 , 11.941293
py-sudokus/Size/3x4/Sudoku68_3x4 , 28.122251
py-sudokus/Size/3x4/Sudoku69_3x4 , 6.806856
py-sudokus/Size/3x4/Sudoku6_3x4 , 12.097679
py-sudokus/Size/3x4/Sudoku70_3x4 , 7.800154
py-sudokus/Size/3x4/Sudoku71_3x4 , 8.077755
py-sudokus/Size/3x4/Sudoku72_3x4 , 12.065696
py-sudokus/Size/3x4/Sudoku73_3x4 , 10.968885
py-sudokus/Size/3x4/Sudoku74_3x4 , 8.908851
py-sudokus/Size/3x4/Sudoku75_3x4 , 8.466217
py-sudokus/Size/3x4/Sudoku76_3x4 , 6.623822
py-sudokus/Size/3x4/Sudoku77_3x4 , 7.867063
py-sudokus/Size/3x4/Sudoku78_3x4 , 12.18959
py-sudokus/Size/3x4/Sudoku79_3x4 , 6.460189
py-sudokus/Size/3x4/Sudoku7_3x4 , 8.80345
py-sudokus/Size/3x4/Sudoku80_3x4 , 8.762026
py-sudokus/Size/3x4/Sudoku81_3x4 , 7.950149
py-sudokus/Size/3x4/Sudoku82_3x4 , 8.355273
py-sudokus/Size/3x4/Sudoku83_3x4 , 12.198302
py-sudokus/Size/3x4/Sudoku84_3x4 , 11.30944
py-sudokus/Size/3x4/Sudoku85_3x4 , 11.550464
py-sudokus/Size/3x4/Sudoku86_3x4 , 10.39344
py-sudokus/Size/3x4/Sudoku87_3x4 , 7.074435
py-sudokus/Size/3x4/Sudoku88_3x4 , 7.211453
py-sudokus/Size/3x4/Sudoku89_3x4 , 6.643732
py-sudokus/Size/3x4/Sudoku8_3x4 , 12.153689
py-sudokus/Size/3x4/Sudoku90_3x4 , 8.66579
py-sudokus/Size/3x4/Sudoku91_3x4 , 7.591171
py-sudokus/Size/3x4/Sudoku92_3x4 , 8.114242
py-sudokus/Size/3x4/Sudoku93_3x4 , 11.4953
py-sudokus/Size/3x4/Sudoku94_3x4 , 7.977185
py-sudokus/Size/3x4/Sudoku95_3x4 , 7.976777
py-sudokus/Size/3x4/Sudoku96_3x4 , 7.832719
py-sudokus/Size/3x4/Sudoku97_3x4 , 9.553417
py-sudokus/Size/3x4/Sudoku98_3x4 , 11.129869
py-sudokus/Size/3x4/Sudoku99_3x4 , 9.395825
py-sudokus/Size/3x4/Sudoku9_3x4 , 8.445879
py-sudokus/Size/3x5/Sudoku100_3x5 , 48.723553
py-sudokus/Size/3x5/Sudoku101_3x5 , 103.373678
py-sudokus/Size/3x5/Sudoku10_3x5 , 22.575897
py-sudokus/Size/3x5/Sudoku12_3x5 , 13.362155
py-sudokus/Size/3x5/Sudoku13_3x5 , 18.162888
py-sudokus/Size/3x5/Sudoku14_3x5 , 17.375173
py-sudokus/Size/3x5/Sudoku15_3x5 , 14.793208
py-sudokus/Size/3x5/Sudoku16_3x5 , 70.908518
py-sudokus/Size/3x5/Sudoku17_3x5 , 14.162167
py-sudokus/Size/3x5/Sudoku18_3x5 , 17.161786
py-sudokus/Size/3x5/Sudoku19_3x5 , 14.332222
py-sudokus/Size/3x5/Sudoku1_3x5 , 16.227073
py-sudokus/Size/3x5/Sudoku20_3x5 , 14.812058
py-sudokus/Size/3x5/Sudoku21_3x5 , 15.802812
py-sudokus/Size/3x5/Sudoku22_3x5 , 116.819698
py-sudokus/Size/3x5/Sudoku23_3x5 , 15.506175
py-sudokus/Size/3x5/Sudoku24_3x5 , 17.253715
py-sudokus/Size/3x5/Sudoku25_3x5 , 23.519082
py-sudokus/Size/3x5/Sudoku26_3x5 , 16.894503
py-sudokus/Size/3x5/Sudoku28_3x5 , 14.518431
py-sudokus/Size/3x5/Sudoku29_3x5 , 16.157464
py-sudokus/Size/3x5/Sudoku2_3x5 , 15.235346
py-sudokus/Size/3x5/Sudoku30_3x5 , 14.582592
py-sudokus/Size/3x5/Sudoku31_3x5 , 25.923074
py-sudokus/Size/3x5/Sudoku32_3x5 , 15.756097
py-sudokus/Size/3x5/Sudoku33_3x5 , 40.364836
py-sudokus/Size/3x5/Sudoku34_3x5 , 14.62072
py-sudokus/Size/3x5/Sudoku35_3x5 , 19.237947
py-sudokus/Size/3x5/Sudoku36_3x5 , 18.355599
py-sudokus/Size/3x5/Sudoku37_3x5 , 854.856623
py-sudokus/Size/3x5/Sudoku38_3x5 , 22.966749
py-sudokus/Size/3x5/Sudoku39_3x5 , 15.204041
py-sudokus/Size/3x5/Sudoku3_3x5 , 45.559618
py-sudokus/Size/3x5/Sudoku40_3x5 , 15.38692
py-sudokus/Size/3x5/Sudoku41_3x5 , 16.024565
py-sudokus/Size/3x5/Sudoku42_3x5 , 21.921463
py-sudokus/Size/3x5/Sudoku43_3x5 , 71.327577
py-sudokus/Size/3x5/Sudoku44_3x5 , 21.079983
py-sudokus/Size/3x5/Sudoku45_3x5 , 17.008741
py-sudokus/Size/3x5/Sudoku46_3x5 , 16.466854
py-sudokus/Size/3x5/Sudoku47_3x5 , 15.718649
py-sudokus/Size/3x5/Sudoku48_3x5 , 15.340506
py-sudokus/Size/3x5/Sudoku49_3x5 , 14.012214
py-sudokus/Size/3x5/Sudoku4_3x5 , 18.820262
py-sudokus/Size/3x5/Sudoku50_3x5 , 21.786504
py-sudokus/Size/3x5/Sudoku51_3x5 , 19.799765
py-sudokus/Size/3x5/Sudoku52_3x5 , 23.416041
py-sudokus/Size/3x5/Sudoku53_3x5 , 15.708779
py-sudokus/Size/3x5/Sudoku54_3x5 , 18.113055
py-sudokus/Size/3x5/Sudoku55_3x5 , 54.44412
py-sudokus/Size/3x5/Sudoku56_3x5 , 20.968442
py-sudokus/Size/3x5/Sudoku57_3x5 , 23.081592
py-sudokus/Size/3x5/Sudoku58_3x5 , 23.351933
py-sudokus/Size/3x5/Sudoku59_3x5 , 41.664079
py-sudokus/Size/3x5/Sudoku5_3x5 , 18.13628
py-sudokus/Size/3x5/Sudoku60_3x5 , 16.431651
py-sudokus/Size/3x5/Sudoku61_3x5 , 17.285732
py-sudokus/Size/3x5/Sudoku62_3x5 , 24.51602
py-sudokus/Size/3x5/Sudoku63_3x5 , 15.69299
py-sudokus/Size/3x5/Sudoku64_3x5 , 14.235688
py-sudokus/Size/3x5/Sudoku65_3x5 , 21.760995
py-sudokus/Size/3x5/Sudoku66_3x5 , 41.372845
py-sudokus/Size/3x5/Sudoku67_3x5 , 13.997072
py-sudokus/Size/3x5/Sudoku68_3x5 , 24.415667
py-sudokus/Size/3x5/Sudoku69_3x5 , 24.083133
py-sudokus/Size/3x5/Sudoku6_3x5 , 14.376878
py-sudokus/Size/3x5/Sudoku70_3x5 , 19.465419
py-sudokus/Size/3x5/Sudoku72_3x5 , 15.665294
py-sudokus/Size/3x5/Sudoku73_3x5 , 13.265772
py-sudokus/Size/3x5/Sudoku75_3x5 , 15.105447
py-sudokus/Size/3x5/Sudoku77_3x5 , 13.696287
py-sudokus/Size/3x5/Sudoku78_3x5 , 12.609206
py-sudokus/Size/3x5/Sudoku79_3x5 , 14.381736
py-sudokus/Size/3x5/Sudoku7_3x5 , 23.546407
py-sudokus/Size/3x5/Sudoku80_3x5 , 16.13629
py-sudokus/Size/3x5/Sudoku81_3x5 , 23.748201
py-sudokus/Size/3x5/Sudoku82_3x5 , 12.720501
py-sudokus/Size/3x5/Sudoku83_3x5 , 27.95815
py-sudokus/Size/3x5/Sudoku84_3x5 , 14.944884
py-sudokus/Size/3x5/Sudoku85_3x5 , 12.821919
py-sudokus/Size/3x5/Sudoku86_3x5 , 15.440462
py-sudokus/Size/3x5/Sudoku87_3x5 , 13.50186
py-sudokus/Size/3x5/Sudoku88_3x5 , 13.929389
py-sudokus/Size/3x5/Sudoku89_3x5 , 13.468936
py-sudokus/Size/3x5/Sudoku8_3x5 , 412.765082
py-sudokus/Size/3x5/Sudoku90_3x5 , 20.821114
py-sudokus/Size/3x5/Sudoku91_3x5 , 14.161594
py-sudokus/Size/3x5/Sudoku92_3x5 , 13.722128
py-sudokus/Size/3x5/Sudoku93_3x5 , 17.315849
py-sudokus/Size/3x5/Sudoku94_3x5 , 13.470638
py-sudokus/Size/3x5/Sudoku95_3x5 , 2777.998093
py-sudokus/Size/3x5/Sudoku96_3x5 , 14.628456
py-sudokus/Size/3x5/Sudoku97_3x5 , 13.29218
py-sudokus/Size/3x5/Sudoku98_3x5 , 12.713336
py-sudokus/Size/3x5/Sudoku99_3x5 , 15.983212
py-sudokus/Size/3x5/Sudoku9_3x5 , 13.889714
py-sudokus/Size/4x4/Sudoku100_4x4 , 24.156323
py-sudokus/Size/4x4/Sudoku101_4x4 , 69.073523
py-sudokus/Size/4x4/Sudoku102_4x4 , 165.827439
py-sudokus/Size/4x4/Sudoku10_4x4 , 18.909757
py-sudokus/Size/4x4/Sudoku11_4x4 , 17.202387
py-sudokus/Size/4x4/Sudoku12_4x4 , 17.548434
py-sudokus/Size/4x4/Sudoku14_4x4 , 191.12326
py-sudokus/Size/4x4/Sudoku15_4x4 , 16.625175
py-sudokus/Size/4x4/Sudoku16_4x4 , 18.134099
py-sudokus/Size/4x4/Sudoku17_4x4 , 17.181937
py-sudokus/Size/4x4/Sudoku18_4x4 , 19.266368
py-sudokus/Size/4x4/Sudoku19_4x4 , 17.732884
py-sudokus/Size/4x4/Sudoku1_4x4 , 42.884133
py-sudokus/Size/4x4/Sudoku20_4x4 , 17.872293
py-sudokus/Size/4x4/Sudoku21_4x4 , 979.745298
py-sudokus/Size/4x4/Sudoku22_4x4 , 15.822152
py-sudokus/Size/4x4/Sudoku24_4x4 , 41.690364
py-sudokus/Size/4x4/Sudoku25_4x4 , 65.205611
py-sudokus/Size/4x4/Sudoku26_4x4 , 28.522268
py-sudokus/Size/4x4/Sudoku27_4x4 , 16.012609
py-sudokus/Size/4x4/Sudoku28_4x4 , 16.331262
py-sudokus/Size/4x4/Sudoku29_4x4 , 16.874949
py-sudokus/Size/4x4/Sudoku2_4x4 , 16.18591
py-sudokus/Size/4x4/Sudoku30_4x4 , 37.378357
py-sudokus/Size/4x4/Sudoku31_4x4 , 25.096749
py-sudokus/Size/4x4/Sudoku32_4x4 , 16.655775
py-sudokus/Size/4x4/Sudoku33_4x4 , 16.997709
py-sudokus/Size/4x4/Sudoku34_4x4 , 45.950647
py-sudokus/Size/4x4/Sudoku35_4x4 , 350.191111
py-sudokus/Size/4x4/Sudoku36_4x4 , 15.625623
py-sudokus/Size/4x4/Sudoku37_4x4 , 43.365929
py-sudokus/Size/4x4/Sudoku38_4x4 , 19.563073
py-sudokus/Size/4x4/Sudoku39_4x4 , 16.055706
py-sudokus/Size/4x4/Sudoku3_4x4 , 19.234612
py-sudokus/Size/4x4/Sudoku40_4x4 , 21.000953
py-sudokus/Size/4x4/Sudoku41_4x4 , 16.110864
py-sudokus/Size/4x4/Sudoku42_4x4 , 47.925451
py-sudokus/Size/4x4/Sudoku43_4x4 , 18.547134
py-sudokus/Size/4x4/Sudoku44_4x4 , 20.442469
py-sudokus/Size/4x4/Sudoku45_4x4 , 16.810466
py-sudokus/Size/4x4/Sudoku46_4x4 , 25.938192
py-sudokus/Size/4x4/Sudoku47_4x4 , 23.074297
py-sudokus/Size/4x4/Sudoku48_4x4 , 17.172506
py-sudokus/Size/4x4/Sudoku49_4x4 , 15.857717
py-sudokus/Size/4x4/Sudoku4_4x4 , 15.465346
py-sudokus/Size/4x4/Sudoku50_4x4 , 29.331658
py-sudokus/Size/4x4/Sudoku51_4x4 , 19.054924
py-sudokus/Size/4x4/Sudoku52_4x4 , 145.215128
py-sudokus/Size/4x4/Sudoku53_4x4 , 34.434292
py-sudokus/Size/4x4/Sudoku54_4x4 , 23.59089
py-sudokus/Size/4x4/Sudoku55_4x4 , 29.213766
py-sudokus/Size/4x4/Sudoku56_4x4 , 15.732004
py-sudokus/Size/4x4/Sudoku57_4x4 , 26.371045
py-sudokus/Size/4x4/Sudoku58_4x4 , 15.647558
py-sudokus/Size/4x4/Sudoku59_4x4 , 44.776941
py-sudokus/Size/4x4/Sudoku5_4x4 , 20.258761
py-sudokus/Size/4x4/Sudoku60_4x4 , 21.380993
py-sudokus/Size/4x4/Sudoku62_4x4 , 15.095642
py-sudokus/Size/4x4/Sudoku63_4x4 , 15.698735
py-sudokus/Size/4x4/Sudoku64_4x4 , 29.122256
py-sudokus/Size/4x4/Sudoku65_4x4 , 35.718749
py-sudokus/Size/4x4/Sudoku66_4x4 , 19.603914
py-sudokus/Size/4x4/Sudoku67_4x4 , 18.258333
py-sudokus/Size/4x4/Sudoku69_4x4 , 129.662418
py-sudokus/Size/4x4/Sudoku6_4x4 , 67.015679
py-sudokus/Size/4x4/Sudoku71_4x4 , 42.340764
py-sudokus/Size/4x4/Sudoku72_4x4 , 17.308548
py-sudokus/Size/4x4/Sudoku73_4x4 , 1147.781688
py-sudokus/Size/4x4/Sudoku74_4x4 , 24.317153
py-sudokus/Size/4x4/Sudoku75_4x4 , 29.094832
py-sudokus/Size/4x4/Sudoku76_4x4 , 28.591102
py-sudokus/Size/4x4/Sudoku77_4x4 , 16.710868
py-sudokus/Size/4x4/Sudoku78_4x4 , 50.692757
py-sudokus/Size/4x4/Sudoku79_4x4 , 150.682553
py-sudokus/Size/4x4/Sudoku7_4x4 , 41.702909
py-sudokus/Size/4x4/Sudoku80_4x4 , 19.12487
py-sudokus/Size/4x4/Sudoku81_4x4 , 17.790683
py-sudokus/Size/4x4/Sudoku82_4x4 , 17.770684
py-sudokus/Size/4x4/Sudoku83_4x4 , 24.224276
py-sudokus/Size/4x4/Sudoku84_4x4 , 25.97561
py-sudokus/Size/4x4/Sudoku85_4x4 , 19303.73381
py-sudokus/Size/4x4/Sudoku86_4x4 , 15.654553
py-sudokus/Size/4x4/Sudoku87_4x4 , 29.879072
py-sudokus/Size/4x4/Sudoku88_4x4 , 73.230604
py-sudokus/Size/4x4/Sudoku89_4x4 , 140.520923
py-sudokus/Size/4x4/Sudoku8_4x4 , 15.842656
py-sudokus/Size/4x4/Sudoku90_4x4 , 68.464081
py-sudokus/Size/4x4/Sudoku91_4x4 , 17.758263
py-sudokus/Size/4x4/Sudoku93_4x4 , 17.520239
py-sudokus/Size/4x4/Sudoku94_4x4 , 16.024545
py-sudokus/Size/4x4/Sudoku95_4x4 , 16.795332
py-sudokus/Size/4x4/Sudoku96_4x4 , 37.207479
py-sudokus/Size/4x4/Sudoku97_4x4 , 18.814509
py-sudokus/Size/4x4/Sudoku98_4x4 , 16.097967
py-sudokus/Size/4x4/Sudoku99_4x4 , 20.995879
py-sudokus/Size/4x5/Sudoku100_4x5 , 93.61329
py-sudokus/Size/4x5/Sudoku102_4x5 , 48.22771
py-sudokus/Size/4x5/Sudoku103_4x5 , 2167.223234
py-sudokus/Size/4x5/Sudoku105_4x5 , 38.276881
py-sudokus/Size/4x5/Sudoku106_4x5 , 117.852734
py-sudokus/Size/4x5/Sudoku108_4x5 , 39.150956
py-sudokus/Size/4x5/Sudoku109_4x5 , 213.967286
py-sudokus/Size/4x5/Sudoku10_4x5 , 36.635598
py-sudokus/Size/4x5/Sudoku11_4x5 , 103.91581
py-sudokus/Size/4x5/Sudoku13_4x5 , 402.260267
py-sudokus/Size/4x5/Sudoku14_4x5 , 302.752626
py-sudokus/Size/4x5/Sudoku16_4x5 , 146.619532
py-sudokus/Size/4x5/Sudoku19_4x5 , 111.198851
py-sudokus/Size/4x5/Sudoku21_4x5 , 139.448854
py-sudokus/Size/4x5/Sudoku25_4x5 , 49.820667
py-sudokus/Size/4x5/Sudoku26_4x5 , 207.624622
py-sudokus/Size/4x5/Sudoku27_4x5 , 344.143157
py-sudokus/Size/4x5/Sudoku28_4x5 , 172.610041
py-sudokus/Size/4x5/Sudoku29_4x5 , 94.149434
py-sudokus/Size/4x5/Sudoku2_4x5 , 360.624653
py-sudokus/Size/4x5/Sudoku30_4x5 , 2262.783931
py-sudokus/Size/4x5/Sudoku31_4x5 , 71.730217
py-sudokus/Size/4x5/Sudoku32_4x5 , 39.206693
py-sudokus/Size/4x5/Sudoku33_4x5 , 12644.409551
py-sudokus/Size/4x5/Sudoku34_4x5 , 38.472853
py-sudokus/Size/4x5/Sudoku35_4x5 , 366.884276
py-sudokus/Size/4x5/Sudoku36_4x5 , 38.793135
py-sudokus/Size/4x5/Sudoku37_4x5 , 457.222535
py-sudokus/Size/4x5/Sudoku38_4x5 , 42.916674
py-sudokus/Size/4x5/Sudoku39_4x5 , 57.140468
py-sudokus/Size/4x5/Sudoku3_4x5 , 39.362758
py-sudokus/Size/4x5/Sudoku40_4x5 , 268.283299
py-sudokus/Size/4x5/Sudoku41_4x5 , 46.057076
py-sudokus/Size/4x5/Sudoku42_4x5 , 36.847447
py-sudokus/Size/4x5/Sudoku43_4x5 , 57.396769
py-sudokus/Size/4x5/Sudoku44_4x5 , 40.219238
py-sudokus/Size/4x5/Sudoku45_4x5 , 7760.385114
py-sudokus/Size/4x5/Sudoku46_4x5 , 481.0813
py-sudokus/Size/4x5/Sudoku47_4x5 , 39.256222
py-sudokus/Size/4x5/Sudoku49_4x5 , 365.525012
py-sudokus/Size/4x5/Sudoku4_4x5 , 80.71492
py-sudokus/Size/4x5/Sudoku50_4x5 , 194.108166
py-sudokus/Size/4x5/Sudoku51_4x5 , 36.202672
py-sudokus/Size/4x5/Sudoku52_4x5 , 376.857606
py-sudokus/Size/4x5/Sudoku53_4x5 , 41.700534
py-sudokus/Size/4x5/Sudoku54_4x5 , 287.958951
py-sudokus/Size/4x5/Sudoku56_4x5 , 367.75474
py-sudokus/Size/4x5/Sudoku58_4x5 , 36.033825
py-sudokus/Size/4x5/Sudoku59_4x5 , 2262.407802
py-sudokus/Size/4x5/Sudoku63_4x5 , 316.782122
py-sudokus/Size/4x5/Sudoku64_4x5 , 35.762007
py-sudokus/Size/4x5/Sudoku65_4x5 , 630.703572
py-sudokus/Size/4x5/Sudoku66_4x5 , 9655.950065
py-sudokus/Size/4x5/Sudoku67_4x5 , 36.975358
py-sudokus/Size/4x5/Sudoku69_4x5 , 39.743791
py-sudokus/Size/4x5/Sudoku6_4x5 , 43.424001
py-sudokus/Size/4x5/Sudoku70_4x5 , 164.068933
py-sudokus/Size/4x5/Sudoku71_4x5 , 75.632944
py-sudokus/Size/4x5/Sudoku73_4x5 , 38.73361
py-sudokus/Size/4x5/Sudoku74_4x5 , 56.057234
py-sudokus/Size/4x5/Sudoku76_4x5 , 40.67053
py-sudokus/Size/4x5/Sudoku77_4x5 , 260.110219
py-sudokus/Size/4x5/Sudoku78_4x5 , 48.280019
py-sudokus/Size/4x5/Sudoku79_4x5 , 65.002053
py-sudokus/Size/4x5/Sudoku7_4x5 , 266.451497
py-sudokus/Size/4x5/Sudoku80_4x5 , 44.292667
py-sudokus/Size/4x5/Sudoku82_4x5 , 65.18931
py-sudokus/Size/4x5/Sudoku83_4x5 , 105.344505
py-sudokus/Size/4x5/Sudoku84_4x5 , 41.149213
py-sudokus/Size/4x5/Sudoku85_4x5 , 37.047521
py-sudokus/Size/4x5/Sudoku87_4x5 , 114.714094
py-sudokus/Size/4x5/Sudoku89_4x5 , 5215.121355
py-sudokus/Size/4x5/Sudoku8_4x5 , 510.224418
py-sudokus/Size/4x5/Sudoku90_4x5 , 51.752948
py-sudokus/Size/4x5/Sudoku91_4x5 , 44.925247
py-sudokus/Size/4x5/Sudoku92_4x5 , 47.086394
py-sudokus/Size/4x5/Sudoku93_4x5 , 36.353809
py-sudokus/Size/4x5/Sudoku94_4x5 , 807.292748
py-sudokus/Size/4x5/Sudoku95_4x5 , 35.671627
py-sudokus/Size/4x5/Sudoku96_4x5 , 80.288971
py-sudokus/Size/4x5/Sudoku97_4x5 , 38.766987
